rfqs	rfqs_awarded_vendor_id_fkey~awarded_vendor_id~vendors~id;rfqs_category_id_fkey~category_id~vendor_categories~id;rfqs_centre_id_fkey~centre_id~centres~id;rfqs_created_by_fkey~created_by~user_profiles~id
stock_adjustments	stock_adjustments_adjusted_by_fkey~adjusted_by~auth.users~id;stock_adjustments_centre_id_fkey~centre_id~centres~id;stock_adjustments_item_id_fkey~item_id~items~id
stock_ledger	stock_ledger_centre_id_fkey~centre_id~centres~id;stock_ledger_created_by_fkey~created_by~user_profiles~id;stock_ledger_item_id_fkey~item_id~items~id
stock_transfer_items	stock_transfer_items_item_id_fkey~item_id~items~id;stock_transfer_items_transfer_id_fkey~transfer_id~stock_transfers~id
stock_transfers	stock_transfers_approved_by_fkey~approved_by~auth.users~id;stock_transfers_created_by_fkey~created_by~auth.users~id;stock_transfers_from_centre_id_fkey~from_centre_id~centres~id;stock_transfers_received_by_fkey~received_by~auth.users~id;stock_transfers_to_centre_id_fkey~to_centre_id~centres~id
tally_company_config	tally_company_config_centre_id_fkey~centre_id~centres~id
tally_sync_log	tally_sync_log_centre_id_fkey~centre_id~centres~id
tally_sync_queue	tally_sync_queue_centre_id_fkey~centre_id~centres~id
user_profiles	user_profiles_centre_id_fkey~centre_id~centres~id;user_profiles_id_fkey~id~auth.users~id
vendor_documents	vendor_documents_uploaded_by_fkey~uploaded_by~user_profiles~id;vendor_documents_vendor_id_fkey~vendor_id~vendors~id;vendor_documents_verified_by_fkey~verified_by~user_profiles~id
vendor_items	vendor_items_item_id_fkey~item_id~items~id;vendor_items_vendor_id_fkey~vendor_id~vendors~id
vendor_notifications	vendor_notifications_vendor_id_fkey~vendor_id~vendors~id
vendor_performance	vendor_performance_centre_id_fkey~centre_id~centres~id;vendor_performance_vendor_id_fkey~vendor_id~vendors~id
vendor_sessions	vendor_sessions_vendor_id_fkey~vendor_id~vendors~id
vendors	vendors_approved_by_fkey~approved_by~user_profiles~id;vendors_category_id_fkey~category_id~vendor_categories~id;vendors_onboarded_by_fkey~onboarded_by~user_profiles~id
