grn_items	id|uuid|R|D;grn_id|uuid|R|-;po_item_id|uuid|N|-;item_id|uuid|R|-;ordered_qty|numeric|R|-;received_qty|numeric|R|-;accepted_qty|numeric|R|-;rejected_qty|numeric|N|D;rejection_reason|text|N|-;batch_no|text|N|-;expiry_date|date|N|-;rate|numeric|R|-;gst_percent|numeric|N|D;total_amount|numeric|R|-;damaged_qty|numeric|N|D;short_qty|numeric|N|D;batch_number|text|N|-;manufacture_date|date|N|-;cgst_amount|numeric|N|D;sgst_amount|numeric|N|D;igst_amount|numeric|N|D;excess_qty|int4|N|D;free_qty|int4|N|D;damage_reason|text|N|-;receipt_unit|text|N|-;conversion_factor|numeric|N|D;mrp|numeric|N|-;manufacturer|text|N|-;storage_location|text|N|-;net_rate|numeric|N|-;trade_discount_percent|numeric|N|D;trade_discount_amount|numeric|N|D;cgst_percent|numeric|N|D;sgst_percent|numeric|N|D;igst_percent|numeric|N|D;gst_amount|numeric|N|D;hsn_code|text|N|-;qc_status|text|N|D;qc_remarks|text|N|-
grn_return_items	id|uuid|R|D;return_id|uuid|N|-;item_id|uuid|N|-;grn_item_id|uuid|N|-;return_qty|numeric|N|-;reason|text|N|-;created_at|timestamptz|N|D
grn_returns	id|uuid|R|D;return_number|text|N|-;grn_id|uuid|N|-;vendor_id|uuid|N|-;centre_id|uuid|N|-;reason|text|R|-;status|text|N|D;total_amount|numeric|N|-;debit_note_id|uuid|N|-;created_by|uuid|N|-;created_at|timestamptz|N|D
grns	id|uuid|R|D;grn_number|text|R|-;centre_id|uuid|R|-;po_id|uuid|N|-;vendor_id|uuid|R|-;grn_date|date|N|D;vendor_invoice_no|text|N|-;vendor_invoice_date|date|N|-;vendor_invoice_amount|numeric|N|-;status|text|N|D;notes|text|N|-;received_by|uuid|N|-;verified_by|uuid|N|-;verified_at|timestamptz|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D;quality_status|text|N|D;qc_checked_by|uuid|N|-;qc_completed_at|timestamptz|N|-;is_return_generated|bool|N|D;net_amount|numeric|N|-;total_amount|numeric|N|-;deleted_at|timestamptz|N|-;dc_number|text|N|-;dc_date|date|N|-;lr_number|text|N|-;transport_name|text|N|-;vehicle_number|text|N|-;eway_bill_no|text|N|-;cgst_amount|numeric|N|D;sgst_amount|numeric|N|D;igst_amount|numeric|N|D;discount_amount|numeric|N|D
hmis_import_log	id|uuid|R|D;centre_id|uuid|N|-;import_type|text|R|-;file_name|text|R|-;total_rows|int4|R|D;imported_rows|int4|R|D;skipped_rows|int4|R|D;error_rows|int4|R|D;errors|jsonb|N|D;uploaded_by|uuid|N|-;started_at|timestamptz|N|D;completed_at|timestamptz|N|-;status|text|R|D
invoice_items	id|uuid|R|D;invoice_id|uuid|N|-;item_id|uuid|N|-;po_item_id|uuid|N|-;grn_item_id|uuid|N|-;description|text|N|-;hsn_code|text|N|-;quantity|numeric|N|-;rate|numeric|N|-;taxable_amount|numeric|N|-;cgst_percent|numeric|N|-;cgst_amount|numeric|N|-;sgst_percent|numeric|N|-;sgst_amount|numeric|N|-;igst_percent|numeric|N|-;igst_amount|numeric|N|-;total_amount|numeric|N|-;created_at|timestamptz|N|D
invoices	id|uuid|R|D;invoice_ref|text|R|-;vendor_invoice_no|text|N|-;vendor_invoice_date|date|R|-;centre_id|uuid|R|-;vendor_id|uuid|R|-;grn_id|uuid|N|-;po_id|uuid|N|-;subtotal|numeric|R|D;gst_amount|numeric|N|D;total_amount|numeric|R|-;match_status|text|N|D;match_notes|text|N|-;qty_match|bool|N|-;rate_match|bool|N|-;gst_match|bool|N|-;duplicate_check|bool|N|-;credit_period_days|int4|R|D;due_date|date|R|-;payment_status|text|N|D;paid_amount|numeric|N|D;payment_batch_id|uuid|N|-;invoice_file_path|text|N|-;status|text|N|D;approved_by|uuid|N|-;approved_at|timestamptz|N|-;created_by|uuid|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D;dispute_reason|text|N|-;disputed_at|timestamptz|N|-;match_details|jsonb|N|-;paid_at|timestamptz|N|-;tds_amount|numeric|N|D;advance_adjusted|numeric|N|D;tally_voucher_number|text|N|-;tally_synced_at|timestamptz|N|-;tally_sync_status|text|N|D;cgst_amount|numeric|R|D;sgst_amount|numeric|R|D;igst_amount|numeric|R|D;eway_bill_no|text|N|-
item_categories	id|uuid|R|D;name|text|R|-;code|text|R|-;parent_id|uuid|N|-;is_active|bool|N|D
item_centre_stock	id|uuid|R|D;item_id|uuid|R|-;centre_id|uuid|R|-;current_stock|numeric|N|D;reorder_level|numeric|N|D;max_level|numeric|N|D;last_grn_date|date|N|-;last_grn_rate|numeric|N|-;avg_daily_consumption|numeric|N|-;updated_at|timestamptz|N|D
items	id|uuid|R|D;item_code|text|R|-;generic_name|text|R|-;brand_name|text|N|-;category_id|uuid|N|-;unit|text|R|-;hsn_code|text|N|-;gst_percent|numeric|N|D;shelf_life_days|int4|N|-;is_cold_chain|bool|N|D;is_narcotic|bool|N|D;is_high_alert|bool|N|D;is_active|bool|N|D;ecw_item_code|text|N|-;tally_item_name|text|N|-;notes|text|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D;deleted_at|timestamptz|N|-;manufacturer|text|N|-;marketed_by|text|N|-;dosage_form|text|N|-;route_of_administration|text|N|-;specification|text|N|-;strength|text|N|-;therapeutic_class|text|N|-;department|text|N|D;major_group|text|N|-;minor_group|text|N|-;item_type|text|N|-;combination_of_drugs|text|N|-;unit_levels|int4|N|D;level1_unit|text|N|-;level1_qty_per_unit|numeric|N|D;level2_unit|text|N|-;level2_qty_per_unit|numeric|N|-;level3_unit|text|N|-;level3_qty_per_unit|numeric|N|-;purchase_unit|text|N|-;receipt_unit|text|N|-;issue_unit|text|N|-;qty_conversion|numeric|N|D;item_nature_abc|text|N|-;item_nature_ved|text|N|-;item_nature_fsn|text|N|-;scheduled_drug|bool|N|D;scheduled_drug_category|text|N|-;is_high_risk|bool|N|D;is_dpco|bool|N|D;is_look_alike|bool|N|D;is_sound_alike|bool|N|D;is_consignment|bool|N|D;is_capital_goods|bool|N|D;is_emergency_drug|bool|N|D;is_hazardous|bool|N|D;is_imported|bool|N|D;is_immunization|bool|N|D;is_refrigerated|bool|N|D;is_cssd_item|bool|N|D;mrp|numeric|N|-;barcode|text|N|-;alternate_barcode|text|N|-;snomed_ct_code|text|N|-;ndc_code|text|N|-;consignment_category|text|N|-;snomed_ct_description|text|N|-;gst_slab|text|N|-;cgst_percent|numeric|N|-;sgst_percent|numeric|N|-;igst_percent|numeric|N|-;default_rate|numeric|N|-;muc_percent|numeric|N|-;margin_percent|numeric|N|-;reorder_level|int4|N|D;min_stock|int4|N|D;max_stock|int4|N|-;storage_location|text|N|-;bin_location|text|N|-;safety_stock|int4|N|D;reorder_point|int4|N|D;lead_time_days|int4|N|D;min_order_qty|int4|N|D;max_order_qty|int4|N|-;alias_names|jsonb|N|D;is_generic|bool|N|D;is_kit|bool|N|D;is_linen|bool|N|D;is_spare_parts|bool|N|D;is_stockable|bool|N|D;is_non_disc|bool|N|D;is_pharma_approved|bool|N|D;is_rate_contract|bool|N|D;is_gst_editable_in_grn|bool|N|D;is_cp_item|bool|N|D;is_cpr_item|bool|N|D;ec_percent|numeric|N|D;freight|numeric|N|D;grn_disc_percent|numeric|N|D;mp_disc_percent|numeric|N|D;ps_disc_percent|numeric|N|D;free_period_hours|int4|N|-;allow_combination|bool|N|D;allow_medicine_admin|bool|N|D;remarks|text|N|-;tally_synced_at|timestamptz|N|-;tally_sync_status|text|N|D;hmis_item_id|int4|N|-;hmis_item_name|text|N|-;hmis_item_code|text|N|-;conversion_factor|numeric|N|D
